metro,month,month_name,stage,value_type,load_series,energy_usd,market_usd,demand_usd,rider_usd,fixed_usd,statutory_usd,total_usd,kwh,ncp_kw_15min,ncp_kw_30min,billed_kw_15min,billed_kw_30min,cp4_kw,ratchet_binding,storage_discharge_mwh,storage_charge_mwh,storage_cap_kw,pue_basis
Chicago,8,Aug,baseline,level,baseline,0.00000000,30039201.29768607,15997647.89455590,8423849.96477199,1069.09218092,0.00000000,54461768.24919489,819847196.989249,1221092.749000,1220691.738500,1221092.749000,1220691.738500,1113400.438962,0,,,,plant_derived_4a
Chicago,8,Aug,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4386182.50389248,0.00000000,0.00000000,-4386182.50389248,,,,,,,,,,,plant_derived_4a
Chicago,8,Aug,storage,delta,dispatched,0.00000000,529.12520221,-215353.47003113,148.38181854,0.00000000,0.00000000,-214675.96301039,819861638.179265,1204259.310217,1204259.310217,1204259.310217,1204259.310217,1113024.610761,0,81.833410,96.274600,1204259.310217,plant_derived_4a
Chicago,8,Aug,mitigated,level,dispatched,0.00000000,30039730.42288828,15782294.42452477,4037815.84269805,1069.09218092,0.00000000,49860909.78229202,,,,,,,,,,,plant_derived_4a
Chicago,9,Sep,baseline,level,baseline,0.00000000,29511099.46348725,15851688.39459646,8275755.12785119,1069.09218092,0.00000000,53639612.07811583,805433937.322250,1212158.183000,1209554.379000,1212158.183000,1209554.379000,1113400.438962,0,,,,plant_derived_4a
Chicago,9,Sep,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4309071.56467404,0.00000000,0.00000000,-4309071.56467404,,,,,,,,,,,plant_derived_4a
Chicago,9,Sep,storage,delta,dispatched,0.00000000,1829.00554494,-245700.66876287,512.90539128,0.00000000,0.00000000,-243358.75782666,805483855.595857,1190806.324381,1190806.324381,1190806.324381,1190806.324381,1113024.610761,0,282.870217,332.788491,1190806.324381,plant_derived_4a
Chicago,9,Sep,mitigated,level,dispatched,0.00000000,29512928.46903219,15605987.72583358,3967196.46856844,1069.09218092,0.00000000,49087181.75561513,,,,,,,,,,,plant_derived_4a
Chicago,10,Oct,baseline,level,baseline,0.00000000,28553942.30320314,15358144.51807029,11194721.49189143,1069.09218092,0.00000000,55107877.40534578,779310652.379998,1175672.918000,1171894.784500,1175672.918000,1171894.784500,1113400.438962,0,,,,plant_derived_4a
Chicago,10,Oct,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4169311.99023299,0.00000000,0.00000000,-4169311.99023299,,,,,,,,,,,plant_derived_4a
Chicago,10,Oct,storage,delta,dispatched,0.00000000,4651.84400188,-330998.99391092,1823.77961935,0.00000000,0.00000000,-324523.37028969,779437613.187910,1146638.088017,1146638.088017,1146638.088017,1146638.088017,1113024.610761,0,719.444578,846.405386,1146638.088017,plant_derived_4a
Chicago,10,Oct,mitigated,level,dispatched,0.00000000,28558594.14720502,15027145.52415937,7027233.28127779,1069.09218092,0.00000000,50614042.04482310,,,,,,,,,,,plant_derived_4a
Chicago,11,Nov,baseline,level,baseline,0.00000000,26204938.95895078,15229615.52162773,10273782.52160162,1069.09218092,0.00000000,51709406.09436105,715200299.098002,1164743.061000,1162087.450000,1164743.061000,1162087.450000,1113400.438962,0,,,,plant_derived_4a
Chicago,11,Nov,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-3826321.60017431,0.00000000,0.00000000,-3826321.60017431,,,,,,,,,,,plant_derived_4a
Chicago,11,Nov,storage,delta,dispatched,0.00000000,1313.58922337,-230267.83596148,514.99948253,0.00000000,0.00000000,-228439.24725557,715236150.332264,1144516.989214,1144516.989214,1144516.989214,1144516.989214,1113024.610761,0,203.156994,239.008228,1144516.989214,plant_derived_4a
Chicago,11,Nov,mitigated,level,dispatched,0.00000000,26206252.54817416,14999347.68566626,6447975.92090984,1069.09218092,0.00000000,47654645.24693118,,,,,,,,,,,plant_derived_4a
Chicago,12,Dec,baseline,level,baseline,0.00000000,27984673.66410126,14963817.33086402,10971536.76310186,1069.09218092,0.00000000,53921096.85024806,763773844.544248,1146841.043000,1141805.865000,1146841.043000,1141805.865000,1113400.438962,0,,,,plant_derived_4a
Chicago,12,Dec,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-4086190.06831173,0.00000000,0.00000000,-4086190.06831173,,,,,,,,,,,plant_derived_4a
Chicago,12,Dec,storage,delta,dispatched,0.00000000,5846.41520146,-156067.19259711,2292.11746705,0.00000000,0.00000000,-147928.65992860,763933408.277913,1129897.243563,1129897.243563,1129897.243563,1129897.243563,1113024.610761,0,904.194491,1063.758225,1129897.243563,plant_derived_4a
Chicago,12,Dec,mitigated,level,dispatched,0.00000000,27990520.07930272,14807750.13826691,6887638.81225717,1069.09218092,0.00000000,49686978.12200773,,,,,,,,,,,plant_derived_4a
Columbus,1,Jan,baseline,level,baseline,0.00000000,33726749.57297576,0.00000000,10021665.60072588,26800.00000000,0.00000000,43775215.17370164,736231162.911499,1146039.977000,1140125.513000,1146039.977000,1140125.513000,1115117.325624,0,,,,plant_derived_4a
Columbus,1,Jan,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2672528.44136874,0.00000000,1378317.28596786,-1294211.15540089,,,,,,,,,,,plant_derived_4a
Columbus,1,Jan,storage,delta,dispatched,0.00000000,5684.53906135,0.00000000,-65891.43741433,0.00000000,0.00000000,-60206.89835298,736355252.391118,1130291.020651,1130291.020651,1130291.020651,1130291.020651,1114265.223531,0,703.173718,827.263198,1130291.020651,plant_derived_4a
Columbus,1,Jan,mitigated,level,dispatched,0.00000000,33732434.11203711,0.00000000,7283245.72194281,26800.00000000,1378317.28596786,42420797.11994778,,,,,,,,,,,plant_derived_4a
Columbus,2,Feb,baseline,level,baseline,0.00000000,30426143.29090865,0.00000000,9793586.63090266,26800.00000000,0.00000000,40246529.92181130,664181254.986000,1146005.284000,1140145.084000,1146005.284000,1140145.084000,1115117.325624,0,,,,plant_derived_4a
Columbus,2,Feb,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2410987.27559918,0.00000000,1243430.80119399,-1167556.47440519,,,,,,,,,,,plant_derived_4a
Columbus,2,Feb,storage,delta,dispatched,0.00000000,5080.32341946,0.00000000,-67904.52975230,0.00000000,0.00000000,-62824.20633285,664292154.864180,1130018.111593,1130018.111593,1130018.111593,1130018.111593,1114265.223531,0,628.432643,739.332521,1130018.111593,plant_derived_4a
Columbus,2,Feb,mitigated,level,dispatched,0.00000000,30431223.61432811,0.00000000,7314694.82555117,26800.00000000,1243430.80119399,39016149.24107327,,,,,,,,,,,plant_derived_4a
Columbus,3,Mar,baseline,level,baseline,0.00000000,34961591.96115080,0.00000000,10233033.24711866,26800.00000000,0.00000000,45221425.20826945,763186901.575001,1164424.554000,1158818.100500,1164424.554000,1158818.100500,1115117.325624,0,,,,plant_derived_4a
Columbus,3,Mar,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2770377.77271725,0.00000000,1428781.81725584,-1341595.95546141,,,,,,,,,,,plant_derived_4a
Columbus,3,Mar,storage,delta,dispatched,0.00000000,6422.00820579,0.00000000,-155806.45572061,0.00000000,0.00000000,-149384.44751482,763327089.486064,1135635.535677,1135635.535677,1135635.535677,1135635.535677,1114265.223531,0,852.178049,1002.562410,1135635.535677,plant_derived_4a
Columbus,3,Mar,mitigated,level,dispatched,0.00000000,34968013.96935659,0.00000000,7306849.01868079,26800.00000000,1428781.81725584,43730444.80529322,,,,,,,,,,,plant_derived_4a
Columbus,4,Apr,baseline,level,baseline,0.00000000,34413343.70703746,0.00000000,10261289.78743275,26800.00000000,0.00000000,44701433.49447021,751219028.749999,1175565.523000,1168634.655500,1175565.523000,1168634.655500,1115117.325624,0,,,,plant_derived_4a
Columbus,4,Apr,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2726934.39436250,0.00000000,1406376.45488877,-1320557.93947373,,,,,,,,,,,plant_derived_4a
Columbus,4,Apr,storage,delta,dispatched,0.00000000,2725.26961771,0.00000000,-103128.55184122,0.00000000,0.00000000,-100403.28222351,751278519.464204,1153305.726312,1153305.726312,1153305.726312,1153305.726312,1114265.223531,0,275.564683,324.193745,1153305.726312,plant_derived_4a
Columbus,4,Apr,mitigated,level,dispatched,0.00000000,34416068.97665518,0.00000000,7431226.84122903,26800.00000000,1406376.45488877,43280472.27277298,,,,,,,,,,,plant_derived_4a
Columbus,5,May,baseline,level,baseline,0.00000000,35349751.49560756,0.00000000,10532068.74898685,26800.00000000,0.00000000,45908620.24459441,771660150.526251,1203131.121000,1199203.461500,1203131.121000,1199203.461500,1115117.325624,0,,,,plant_derived_4a
Columbus,5,May,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2801135.66641029,0.00000000,1444644.80443453,-1356490.86197576,,,,,,,,,,,plant_derived_4a
Columbus,5,May,storage,delta,dispatched,0.00000000,1001.26221968,0.00000000,-134561.45059537,0.00000000,0.00000000,-133560.18837569,771682007.374531,1179228.583165,1179228.583165,1179228.583165,1179228.583165,1114265.223531,0,404.955338,476.418044,1179228.583165,plant_derived_4a
Columbus,5,May,mitigated,level,dispatched,0.00000000,35350752.75782724,0.00000000,7596371.63198119,26800.00000000,1444644.80443453,44418569.19424296,,,,,,,,,,,plant_derived_4a
Columbus,6,Jun,baseline,level,baseline,0.00000000,36391038.88749464,0.00000000,10636729.07446494,26800.00000000,0.00000000,47054567.96195958,794390720.093749,1208776.384000,1204049.681000,1208776.384000,1204049.681000,1115117.325624,0,,,,plant_derived_4a
Columbus,6,Jun,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2883647.63394031,0.00000000,1487199.28804384,-1396448.34589647,,,,,,,,,,,plant_derived_4a
Columbus,6,Jun,storage,delta,dispatched,0.00000000,5913.15830146,0.00000000,-122021.37201742,0.00000000,0.00000000,-116108.21371596,794519800.170183,1185884.959894,1185884.959894,1185884.959894,1185884.959894,1114265.223531,0,454.123380,534.262800,1185884.959894,plant_derived_4a
Columbus,6,Jun,mitigated,level,dispatched,0.00000000,36396952.04579610,0.00000000,7631060.06850721,26800.00000000,1487199.28804384,45542011.40234714,,,,,,,,,,,plant_derived_4a
Columbus,7,Jul,baseline,level,baseline,0.00000000,38511523.66372482,0.00000000,10804349.48452071,26800.00000000,0.00000000,49342673.14824554,840679407.634246,1215705.552000,1207166.242000,1215705.552000,1207166.242000,1115117.325624,0,,,,plant_derived_4a
Columbus,7,Jul,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-3051675.56971231,0.00000000,1573857.52990571,-1477818.03980661,,,,,,,,,,,plant_derived_4a
Columbus,7,Jul,storage,delta,dispatched,0.00000000,4734.46545081,0.00000000,-117057.31308356,0.00000000,0.00000000,-112322.84763275,840782757.676831,1189750.119744,1189750.119744,1189750.119744,1189750.119744,1114265.223531,0,585.650241,689.000284,1189750.119744,plant_derived_4a
Columbus,7,Jul,mitigated,level,dispatched,0.00000000,38516258.12917563,0.00000000,7635616.60172484,26800.00000000,1573857.52990571,47752532.26080618,,,,,,,,,,,plant_derived_4a
Columbus,8,Aug,baseline,level,baseline,0.00000000,37654648.21206076,0.00000000,10786632.20307092,26800.00000000,0.00000000,48468080.41513169,821974420.695498,1216947.061000,1213327.799000,1216947.061000,1213327.799000,1115117.325624,0,,,,plant_derived_4a
Columbus,8,Aug,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2983776.46712466,0.00000000,1538839.44301908,-1444937.02410558,,,,,,,,,,,plant_derived_4a
Columbus,8,Aug,storage,delta,dispatched,0.00000000,3432.84561489,0.00000000,-144873.83975526,0.00000000,0.00000000,-141440.99414038,822049357.294819,1191797.948267,1191797.948267,1191797.948267,1191797.948267,1114265.223531,0,424.640730,499.577329,1191797.948267,plant_derived_4a
Columbus,8,Aug,mitigated,level,dispatched,0.00000000,37658081.05767565,0.00000000,7657981.89619100,26800.00000000,1538839.44301908,46881702.39688573,,,,,,,,,,,plant_derived_4a
Columbus,9,Sep,baseline,level,baseline,0.00000000,36854799.67092755,0.00000000,10635742.50037844,26800.00000000,0.00000000,47517342.17130599,804514291.004749,1206866.174000,1199145.827500,1206866.174000,1199145.827500,1115117.325624,0,,,,plant_derived_4a
Columbus,9,Sep,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2920396.19634724,0.00000000,1506151.88538727,-1414244.31095997,,,,,,,,,,,plant_derived_4a
Columbus,9,Sep,storage,delta,dispatched,0.00000000,3240.54333549,0.00000000,-102883.64109435,0.00000000,0.00000000,-99643.09775886,804585029.780900,1183847.949296,1183847.949296,1183847.949296,1183847.949296,1114265.223531,0,400.853065,471.591841,1183847.949296,plant_derived_4a
Columbus,9,Sep,mitigated,level,dispatched,0.00000000,36858040.21426304,0.00000000,7612462.66293686,26800.00000000,1506151.88538727,46003454.76258717,,,,,,,,,,,plant_derived_4a
Columbus,10,Oct,baseline,level,baseline,0.00000000,35749303.02484611,0.00000000,10404756.50558666,26800.00000000,0.00000000,46180859.53043277,780382078.691249,1178475.907000,1176215.616000,1178475.907000,1176215.616000,1115117.325624,0,,,,plant_derived_4a
Columbus,10,Oct,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2832796.26564924,0.00000000,1460973.35036193,-1371822.91528730,,,,,,,,,,,plant_derived_4a
Columbus,10,Oct,storage,delta,dispatched,0.00000000,5370.02399810,0.00000000,-159067.00128837,0.00000000,0.00000000,-153696.97729028,780499302.528797,1152560.082458,1152560.082458,1152560.082458,1152560.082458,1114265.223531,0,659.750271,776.176789,1152560.082458,plant_derived_4a
Columbus,10,Oct,mitigated,level,dispatched,0.00000000,35754673.04884420,0.00000000,7412893.23864905,26800.00000000,1460973.35036193,44655339.63785519,,,,,,,,,,,plant_derived_4a
Columbus,11,Nov,baseline,level,baseline,0.00000000,32792210.88089570,0.00000000,10158711.14943448,26800.00000000,0.00000000,42977722.03033018,715830842.193750,1172111.534000,1170045.620500,1172111.534000,1170045.620500,1115117.325624,0,,,,plant_derived_4a
Columbus,11,Nov,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2598475.27716331,0.00000000,1340125.32113256,-1258349.95603075,,,,,,,,,,,plant_derived_4a
Columbus,11,Nov,storage,delta,dispatched,0.00000000,2555.93882122,0.00000000,-122514.53856588,0.00000000,0.00000000,-119958.59974466,715886636.536060,1152560.082458,1151842.169229,1152560.082458,1151842.169229,1114265.223531,0,320.686082,377.277743,1145941.303865,plant_derived_4a
Columbus,11,Nov,mitigated,level,dispatched,0.00000000,32794766.81971692,0.00000000,7437721.33370529,26800.00000000,1340125.32113256,41599413.47455477,,,,,,,,,,,plant_derived_4a
Columbus,12,Dec,baseline,level,baseline,0.00000000,35013057.45108934,0.00000000,10186593.91477880,26800.00000000,0.00000000,45226451.36586814,764310356.932751,1153343.582000,1151400.034500,1153343.582000,1151400.034500,1115117.325624,0,,,,plant_derived_4a
Columbus,12,Dec,measures,delta,baseline,0.00000000,0.00000000,0.00000000,-2774455.91566589,0.00000000,1430885.06691112,-1343570.84875477,,,,,,,,,,,plant_derived_4a
Columbus,12,Dec,storage,delta,dispatched,0.00000000,3226.51912033,0.00000000,-117290.02485181,0.00000000,0.00000000,-114063.50573148,764380789.570174,1133964.854502,1133964.854502,1133964.854502,1133964.854502,1114265.223531,0,399.118279,469.550916,1133964.854502,plant_derived_4a
Columbus,12,Dec,mitigated,level,dispatched,0.00000000,35016283.97020967,0.00000000,7294847.97426110,26800.00000000,1430885.06691112,43768817.01138189,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,1,Jan,baseline,level,baseline,0.00000000,25523212.59501291,385881.88567185,4078603.49325651,580.43000000,0.00000000,29988278.40394127,737878363.544750,1165792.213000,1160618.266500,1165792.213000,1160618.266500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,1,Jan,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,1,Jan,storage,delta,dispatched,0.00000000,0.00000000,0.00000000,-228098.61087770,0.00000000,0.00000000,-228098.61087770,737878363.544750,1165792.213000,1160618.266500,1165792.213000,1160618.266500,1067671.756602,0,0.000000,0.000000,,plant_derived_4a
Dallas-Fort Worth,1,Jan,mitigated,level,dispatched,0.00000000,25523212.59501291,385881.88567185,3850504.88237882,580.43000000,0.00000000,29760179.79306358,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,2,Feb,baseline,level,baseline,0.00000000,23079856.65123674,390442.13506194,4044657.07386610,580.43000000,0.00000000,27515536.29016478,667240724.233499,1179569.235000,1174465.397500,1179569.235000,1174465.397500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,2,Feb,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,2,Feb,storage,delta,dispatched,0.00000000,0.00000000,0.00000000,-228098.61087770,0.00000000,0.00000000,-228098.61087770,667240724.233499,1179569.235000,1174465.397500,1179569.235000,1174465.397500,1067671.756602,0,0.000000,0.000000,,plant_derived_4a
Dallas-Fort Worth,2,Feb,mitigated,level,dispatched,0.00000000,23079856.65123674,390442.13506194,3816558.46298841,580.43000000,0.00000000,27287437.67928709,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,3,Mar,baseline,level,baseline,0.00000000,26686782.93922221,393521.71816100,4089515.29124243,580.43000000,0.00000000,31170400.37862564,771517286.476502,1188872.999000,1184516.861500,1188872.999000,1184516.861500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,3,Mar,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,3,Mar,storage,delta,dispatched,0.00000000,0.00000000,0.00000000,-228098.61087770,0.00000000,0.00000000,-228098.61087770,771517286.476502,1188872.999000,1184516.861500,1188872.999000,1184516.861500,1067671.756602,0,0.000000,0.000000,,plant_derived_4a
Dallas-Fort Worth,3,Mar,mitigated,level,dispatched,0.00000000,26686782.93922221,393521.71816100,3861416.68036473,580.43000000,0.00000000,30942301.76774794,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,4,Apr,baseline,level,baseline,0.00000000,26397985.26645895,396207.39590792,4084353.37148601,580.43000000,0.00000000,30879126.46385288,763168119.874500,1196986.731000,1194265.632500,1196986.731000,1194265.632500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,4,Apr,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,4,Apr,storage,delta,dispatched,0.00000000,0.00000000,0.00000000,-228098.61087770,0.00000000,0.00000000,-228098.61087770,763168119.874500,1196986.731000,1194265.632500,1196986.731000,1194265.632500,1067671.756602,0,0.000000,0.000000,,plant_derived_4a
Dallas-Fort Worth,4,Apr,mitigated,level,dispatched,0.00000000,26397985.26645895,396207.39590792,3856254.76060831,580.43000000,0.00000000,30651027.85297519,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,5,May,baseline,level,baseline,0.00000000,27014562.53413653,402148.40862377,4089122.02041654,580.43000000,0.00000000,31506413.39317685,780993423.941501,1214935.193000,1212037.291500,1214935.193000,1212037.291500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,5,May,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,5,May,storage,delta,dispatched,0.00000000,0.00000000,0.00000000,-228098.61087770,0.00000000,0.00000000,-228098.61087770,780993423.941501,1214935.193000,1212037.291500,1214935.193000,1212037.291500,1067671.756602,0,0.000000,0.000000,,plant_derived_4a
Dallas-Fort Worth,5,May,mitigated,level,dispatched,0.00000000,27014562.53413653,402148.40862377,3861023.40953885,580.43000000,0.00000000,31278314.78229915,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,6,Jun,baseline,level,baseline,0.00000000,28048413.00823707,406461.09515720,4100142.92368248,580.43000000,0.00000000,32555597.45707674,810882133.802748,1227964.300000,1219402.269500,1227964.300000,1219402.269500,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,6,Jun,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,6,Jun,storage,delta,dispatched,0.00000000,33194.85225229,0.00000000,-227670.59977320,0.00000000,0.00000000,-194475.74752091,811841799.956327,1227964.300000,1227964.300000,1227964.300000,1227964.300000,1067671.756602,0,5516.904407,6490.475772,1114155.404600,plant_derived_4a
Dallas-Fort Worth,6,Jun,mitigated,level,dispatched,0.00000000,28081607.86048936,406461.09515720,3872472.32390928,580.43000000,0.00000000,32361121.70955583,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,7,Jul,baseline,level,baseline,0.00000000,29535299.04689594,404994.16453916,4120100.23089765,580.43000000,0.00000000,34060973.87233274,853868142.437003,1223532.539000,1216883.715000,1223532.539000,1216883.715000,1132996.600292,0,,,,plant_derived_4a
Dallas-Fort Worth,7,Jul,measures,delta,baseline,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,,,,,,,,plant_derived_4a
Dallas-Fort Worth,7,Jul,storage,delta,dispatched,0.00000000,40573.40179741,0.00000000,-227575.46149343,0.00000000,0.00000000,-187002.05969602,855041123.119206,1223532.539000,1223532.539000,1223532.539000,1223532.539000,1067671.756602,0,6568.094329,7727.169799,1120317.170336,plant_derived_4a
Dallas-Fort Worth,7,Jul,mitigated,level,dispatched,0.00000000,29575872.44869335,404994.16453916,3892524.76940422,580.43000000,0.00000000,33873971.81263672,,,,,,,,,,,plant_derived_4a
